Year,Violation_Group,Category,Value,Category_Group
2022,IMP BACKING,Sheriff_Count,88,Original Violations
2022,TEXT/DRIVING(M),Sheriff_Count,20,Original Violations
2022,DR/W-O/LIGHT,Sheriff_Count,248,Original Violations
2022,FAIL/DIM/LIGHTS,Sheriff_Count,30,Original Violations
2022,CHILD RESTRAINT,Sheriff_Count,296,Original Violations
2022,TOLL VIOLATIONS,Sheriff_Count,0,Original Violations
2022,OTHER MOV,Sheriff_Count,1812,Original Violations
2022,LOAD/LEAK/DP,Sheriff_Count,23,Original Violations
2022,IMP PARKING,Sheriff_Count,370,Original Violations
2022,NO HELMET,Sheriff_Count,95,Original Violations
2022,DEF/UNSAFE EQUIP,Sheriff_Count,1061,Original Violations
2022,SEAT BELT VIOL,Sheriff_Count,3779,Original Violations
2022,EXP/FAIL DISP DL,Sheriff_Count,1981,Original Violations
2022,EXP/FAIL DISP TAG,Sheriff_Count,7907,Original Violations
2022,NO PROOF OF INSUR.,Sheriff_Count,7933,Original Violations
2022,TEXTING/DRIVING,Sheriff_Count,265,Original Violations
2022,BICYCLE/PED,Sheriff_Count,98,Original Violations
2022,OTHER,Sheriff_Count,2661,Original Violations
2023,DUI,Sheriff_Count,1100,Original Violations
2023,RECKLESS DR,Sheriff_Count,157,Original Violations
2023,LV SCENE ACC,Sheriff_Count,335,Original Violations
2023,FLEEING,Sheriff_Count,165,Original Violations
2023,RACING ON HWY,Sheriff_Count,93,Original Violations
2023,NO/IMP/EXP DL,Sheriff_Count,5425,Original Violations
2023,DR/DL/SUS/RV,Sheriff_Count,3389,Original Violations
2023,VIO/DL/REST,Sheriff_Count,6,Original Violations
2023,UNL/USE/DL,Sheriff_Count,135,Original Violations
2023,NO/IMP/EXP TAG,Sheriff_Count,1646,Original Violations
2023,OTHER CRIME,Sheriff_Count,372,Original Violations
2023,SPD POST ZONE,Sheriff_Count,32443,Original Violations
2023,SPD /TO F/COND,Sheriff_Count,67,Original Violations
2023,CARELESS DR,Sheriff_Count,914,Original Violations
2023,UNK DR/DL/SUS/RV,Sheriff_Count,2799,Original Violations
2023,FL/YLD/R-O-W,Sheriff_Count,1030,Original Violations
2023,R/STOP SIGN,Sheriff_Count,2498,Original Violations
2023,RED LIGHT CAMERA,Sheriff_Count,36,Original Violations
2023,RAN RED LIGHT,Sheriff_Count,2326,Original Violations
2023,TR/CNTL/DEV,Sheriff_Count,1217,Original Violations
2023,IMP TURN,Sheriff_Count,393,Original Violations
2023,F/T/S SCHOOL BUS,Sheriff_Count,83,Original Violations
2023,IMP PASSING,Sheriff_Count,368,Original Violations
2023,FOLLOW/CLOSE,Sheriff_Count,282,Original Violations
2023,W/SIDE OF RD,Sheriff_Count,296,Original Violations
2023,IMP LANE CHG,Sheriff_Count,716,Original Violations
2023,IMP BACKING,Sheriff_Count,102,Original Violations
2023,TEXT/DRIVING(M),Sheriff_Count,8,Original Violations
2023,DR/W-O/LIGHT,Sheriff_Count,187,Original Violations
2023,FAIL/DIM/LIGHTS,Sheriff_Count,36,Original Violations
2023,CHILD RESTRAINT,Sheriff_Count,330,Original Violations
2023,TOLL VIOLATIONS,Sheriff_Count,0,Original Violations
2023,OTHER MOV,Sheriff_Count,1980,Original Violations
2023,LOAD/LEAK/DP,Sheriff_Count,52,Original Violations
2023,IMP PARKING,Sheriff_Count,560,Original Violations
2023,NO HELMET,Sheriff_Count,83,Original Violations
2023,DEF/UNSAFE EQUIP,Sheriff_Count,1106,Original Violations
2023,SEAT BELT VIOL,Sheriff_Count,5741,Original Violations
2023,EXP/FAIL DISP DL,Sheriff_Count,1989,Original Violations
2023,EXP/FAIL DISP TAG,Sheriff_Count,7899,Original Violations
2023,NO PROOF OF INSUR.,Sheriff_Count,7746,Original Violations
2023,TEXTING/DRIVING,Sheriff_Count,288,Original Violations
2023,BICYCLE/PED,Sheriff_Count,90,Original Violations
2023,OTHER,Sheriff_Count,3152,Original Violations
2011,DUI,Other_Count,85,Original Violations
2011,RECKLESS DR,Other_Count,15,Original Violations
2011,LV SCENE ACC,Other_Count,56,Original Violations
2011,FLEEING,Other_Count,50,Original Violations
2011,RACING ON HWY,Other_Count,0,Original Violations
2011,NO/IMP/EXP DL,Other_Count,137,Original Violations
2011,DR/DL/SUS/RV,Other_Count,243,Original Violations
2011,VIO/DL/REST,Other_Count,4,Original Violations
2011,UNL/USE/DL,Other_Count,3,Original Violations
2011,NO/IMP/EXP TAG,Other_Count,21,Original Violations
2011,OTHER CRIME,Other_Count,3007,Original Violations
2011,SPD POST ZONE,Other_Count,250,Original Violations
2011,SPD /TO F/COND,Other_Count,0,Original Violations
2011,CARELESS DR,Other_Count,23,Original Violations
2011,UNK DR/DL/SUS/RV,Other_Count,37,Original Violations
2011,FL/YLD/R-O-W,Other_Count,49,Original Violations
2011,R/STOP SIGN,Other_Count,9,Original Violations
2011,RED LIGHT CAMERA,Other_Count,0,Original Violations
2011,RAN RED LIGHT,Other_Count,40,Original Violations
2011,TR/CNTL/DEV,Other_Count,45,Original Violations
2011,IMP TURN,Other_Count,5,Original Violations
2011,F/T/S SCHOOL BUS,Other_Count,1,Original Violations
2011,IMP PASSING,Other_Count,1,Original Violations
2011,FOLLOW/CLOSE,Other_Count,27,Original Violations
2011,W/SIDE OF RD,Other_Count,2,Original Violations
2011,IMP LANE CHG,Other_Count,32,Original Violations
2011,IMP BACKING,Other_Count,0,Original Violations
2011,DR/W-O/LIGHT,Other_Count,3,Original Violations
2011,FAIL/DIM/LIGHTS,Other_Count,0,Original Violations
2011,CHILD RESTRAINT,Other_Count,4,Original Violations
2011,TOLL VIOLATIONS,Other_Count,4529,Original Violations
2011,OTHER MOV,Other_Count,270,Original Violations
2011,LOAD/LEAK/DP,Other_Count,10,Original Violations
2011,IMP PARKING,Other_Count,4,Original Violations
2011,NO HELMET,Other_Count,0,Original Violations
2011,DEF/UNSAFE EQUIP,Other_Count,381,Original Violations
2011,SEAT BELT VIOL,Other_Count,100,Original Violations
2011,EXP/FAIL DISP DL,Other_Count,40,Original Violations
2011,EXP/FAIL DISP TAG,Other_Count,300,Original Violations
2011,NO PROOF OF INSUR.,Other_Count,64,Original Violations
2011,BICYCLE/PED,Other_Count,1,Original Violations
2011,OTHER,Other_Count,95,Original Violations
2012,DUI,Other_Count,30,Original Violations
2012,RECKLESS DR,Other_Count,36,Original Violations
2012,LV SCENE ACC,Other_Count,23,Original Violations
2012,FLEEING,Other_Count,12,Original Violations
2012,RACING ON HWY,Other_Count,0,Original Violations
2012,NO/IMP/EXP DL,Other_Count,121,Original Violations
2012,DR/DL/SUS/RV,Other_Count,160,Original Violations
2012,VIO/DL/REST,Other_Count,8,Original Violations
2012,UNL/USE/DL,Other_Count,6,Original Violations
2012,NO/IMP/EXP TAG,Other_Count,32,Original Violations
2012,OTHER CRIME,Other_Count,1450,Original Violations
2012,SPD POST ZONE,Other_Count,561,Original Violations
2012,SPD /TO F/COND,Other_Count,2,Original Violations
2012,CARELESS DR,Other_Count,30,Original Violations
2012,UNK DR/DL/SUS/RV,Other_Count,52,Original Violations
2012,FL/YLD/R-O-W,Other_Count,84,Original Violations
2012,R/STOP SIGN,Other_Count,1,Original Violations
2012,RED LIGHT CAMERA,Other_Count,1,Original Violations
2012,RAN RED LIGHT,Other_Count,23,Original Violations
2012,TR/CNTL/DEV,Other_Count,15,Original Violations
2012,IMP TURN,Other_Count,3,Original Violations
2012,F/T/S SCHOOL BUS,Other_Count,0,Original Violations
2012,IMP PASSING,Other_Count,4,Original Violations
2012,FOLLOW/CLOSE,Other_Count,17,Original Violations
2012,W/SIDE OF RD,Other_Count,1,Original Violations
2012,IMP LANE CHG,Other_Count,37,Original Violations
2012,IMP BACKING,Other_Count,0,Original Violations
2012,DR/W-O/LIGHT,Other_Count,2,Original Violations
2012,FAIL/DIM/LIGHTS,Other_Count,0,Original Violations
2012,CHILD RESTRAINT,Other_Count,3,Original Violations
2012,TOLL VIOLATIONS,Other_Count,10500,Original Violations
2012,OTHER MOV,Other_Count,409,Original Violations
2012,LOAD/LEAK/DP,Other_Count,8,Original Violations
2012,IMP PARKING,Other_Count,3,Original Violations
2012,NO HELMET,Other_Count,0,Original Violations
2012,DEF/UNSAFE EQUIP,Other_Count,173,Original Violations
2012,SEAT BELT VIOL,Other_Count,101,Original Violations
2012,EXP/FAIL DISP DL,Other_Count,59,Original Violations
2012,EXP/FAIL DISP TAG,Other_Count,257,Original Violations
2012,NO PROOF OF INSUR.,Other_Count,85,Original Violations
2012,BICYCLE/PED,Other_Count,0,Original Violations
2012,OTHER,Other_Count,80,Original Violations
2013,DUI,Other_Count,33,Original Violations
2013,RECKLESS DR,Other_Count,765,Original Violations
2013,LV SCENE ACC,Other_Count,41,Original Violations
2013,FLEEING,Other_Count,27,Original Violations
2013,RACING ON HWY,Other_Count,0,Original Violations
2013,NO/IMP/EXP DL,Other_Count,145,Original Violations
2013,DR/DL/SUS/RV,Other_Count,184,Original Violations
2013,VIO/DL/REST,Other_Count,8,Original Violations
2013,UNL/USE/DL,Other_Count,7,Original Violations
2013,NO/IMP/EXP TAG,Other_Count,20,Original Violations
2013,OTHER CRIME,Other_Count,2492,Original Violations
2013,SPD POST ZONE,Other_Count,422,Original Violations
2013,SPD /TO F/COND,Other_Count,2,Original Violations
2013,CARELESS DR,Other_Count,22,Original Violations
2013,UNK DR/DL/SUS/RV,Other_Count,67,Original Violations
2013,FL/YLD/R-O-W,Other_Count,37,Original Violations
2013,R/STOP SIGN,Other_Count,4,Original Violations
2013,RED LIGHT CAMERA,Other_Count,0,Original Violations
2013,RAN RED LIGHT,Other_Count,34,Original Violations
2013,TR/CNTL/DEV,Other_Count,30,Original Violations
2013,IMP TURN,Other_Count,8,Original Violations
2013,F/T/S SCHOOL BUS,Other_Count,4,Original Violations
2013,IMP PASSING,Other_Count,15,Original Violations
2013,FOLLOW/CLOSE,Other_Count,12,Original Violations
2013,W/SIDE OF RD,Other_Count,4,Original Violations
2013,IMP LANE CHG,Other_Count,45,Original Violations
2013,IMP BACKING,Other_Count,2,Original Violations
2013,DR/W-O/LIGHT,Other_Count,1,Original Violations
2013,FAIL/DIM/LIGHTS,Other_Count,1,Original Violations
2013,CHILD RESTRAINT,Other_Count,2,Original Violations
2013,TOLL VIOLATIONS,Other_Count,6680,Original Violations
2013,OTHER MOV,Other_Count,739,Original Violations
2013,LOAD/LEAK/DP,Other_Count,2,Original Violations
2013,IMP PARKING,Other_Count,6,Original Violations
2013,NO HELMET,Other_Count,0,Original Violations
2013,DEF/UNSAFE EQUIP,Other_Count,147,Original Violations
2013,SEAT BELT VIOL,Other_Count,137,Original Violations
2013,EXP/FAIL DISP DL,Other_Count,55,Original Violations
2013,EXP/FAIL DISP TAG,Other_Count,297,Original Violations
2013,NO PROOF OF INSUR.,Other_Count,85,Original Violations
2013,BICYCLE/PED,Other_Count,0,Original Violations
2013,OTHER,Other_Count,102,Original Violations
2014,DUI,Other_Count,54,Original Violations
2014,RECKLESS DR,Other_Count,690,Original Violations
2014,LV SCENE ACC,Other_Count,62,Original Violations
2014,FLEEING,Other_Count,49,Original Violations
2014,RACING ON HWY,Other_Count,0,Original Violations
2014,NO/IMP/EXP DL,Other_Count,84,Original Violations
2014,DR/DL/SUS/RV,Other_Count,159,Original Violations
2014,VIO/DL/REST,Other_Count,5,Original Violations
2014,UNL/USE/DL,Other_Count,7,Original Violations
2014,NO/IMP/EXP TAG,Other_Count,6,Original Violations
2014,OTHER CRIME,Other_Count,2833,Original Violations
2014,SPD POST ZONE,Other_Count,128,Original Violations
2014,SPD /TO F/COND,Other_Count,1,Original Violations
2014,CARELESS DR,Other_Count,19,Original Violations
2014,UNK DR/DL/SUS/RV,Other_Count,17,Original Violations
2014,FL/YLD/R-O-W,Other_Count,5,Original Violations
2014,R/STOP SIGN,Other_Count,2,Original Violations
2014,RED LIGHT CAMERA,Other_Count,0,Original Violations
2014,RAN RED LIGHT,Other_Count,13,Original Violations
2014,TR/CNTL/DEV,Other_Count,5,Original Violations
2014,IMP TURN,Other_Count,4,Original Violations
2014,F/T/S SCHOOL BUS,Other_Count,0,Original Violations
2014,IMP PASSING,Other_Count,1,Original Violations
2014,FOLLOW/CLOSE,Other_Count,1,Original Violations
2014,W/SIDE OF RD,Other_Count,0,Original Violations
2014,IMP LANE CHG,Other_Count,5,Original Violations
2014,IMP BACKING,Other_Count,0,Original Violations
2014,DR/W-O/LIGHT,Other_Count,0,Original Violations
2014,FAIL/DIM/LIGHTS,Other_Count,0,Original Violations
2014,CHILD RESTRAINT,Other_Count,1,Original Violations
2014,TOLL VIOLATIONS,Other_Count,543,Original Violations
2014,OTHER MOV,Other_Count,142,Original Violations
2014,LOAD/LEAK/DP,Other_Count,0,Original Violations
2014,IMP PARKING,Other_Count,0,Original Violations
2014,NO HELMET,Other_Count,0,Original Violations
2014,DEF/UNSAFE EQUIP,Other_Count,28,Original Violations
2014,SEAT BELT VIOL,Other_Count,39,Original Violations
2014,EXP/FAIL DISP DL,Other_Count,12,Original Violations
2014,EXP/FAIL DISP TAG,Other_Count,66,Original Violations
2014,NO PROOF OF INSUR.,Other_Count,27,Original Violations
2014,BICYCLE/PED,Other_Count,0,Original Violations
2014,OTHER,Other_Count,42,Original Violations
2015,DUI,Other_Count,118,Original Violations
2015,RECKLESS DR,Other_Count,561,Original Violations
2015,LV SCENE ACC,Other_Count,71,Original Violations
2015,FLEEING,Other_Count,67,Original Violations
2015,RACING ON HWY,Other_Count,0,Original Violations
2015,NO/IMP/EXP DL,Other_Count,117,Original Violations
2015,DR/DL/SUS/RV,Other_Count,176,Original Violations
2015,VIO/DL/REST,Other_Count,0,Original Violations
2015,UNL/USE/DL,Other_Count,11,Original Violations
2015,NO/IMP/EXP TAG,Other_Count,14,Original Violations
2015,OTHER CRIME,Other_Count,2878,Original Violations
2015,SPD POST ZONE,Other_Count,19,Original Violations
2015,SPD /TO F/COND,Other_Count,1,Original Violations
2015,CARELESS DR,Other_Count,13,Original Violations
2015,UNK DR/DL/SUS/RV,Other_Count,12,Original Violations
2015,FL/YLD/R-O-W,Other_Count,3,Original Violations
2015,R/STOP SIGN,Other_Count,2,Original Violations
2015,RED LIGHT CAMERA,Other_Count,0,Original Violations
2015,RAN RED LIGHT,Other_Count,6,Original Violations
2015,TR/CNTL/DEV,Other_Count,0,Original Violations
2015,IMP TURN,Other_Count,0,Original Violations
2015,F/T/S SCHOOL BUS,Other_Count,0,Original Violations
2015,IMP PASSING,Other_Count,3,Original Violations
2015,FOLLOW/CLOSE,Other_Count,1,Original Violations
2015,W/SIDE OF RD,Other_Count,1,Original Violations
2015,IMP LANE CHG,Other_Count,2,Original Violations
2015,IMP BACKING,Other_Count,1,Original Violations
2015,DR/W-O/LIGHT,Other_Count,1,Original Violations
2015,FAIL/DIM/LIGHTS,Other_Count,0,Original Violations
2015,CHILD RESTRAINT,Other_Count,2,Original Violations
2015,TOLL VIOLATIONS,Other_Count,0,Original Violations
2015,OTHER MOV,Other_Count,13,Original Violations
2015,LOAD/LEAK/DP,Other_Count,0,Original Violations
2015,IMP PARKING,Other_Count,0,Original Violations
2015,NO HELMET,Other_Count,0,Original Violations
2015,DEF/UNSAFE EQUIP,Other_Count,3,Original Violations
2015,SEAT BELT VIOL,Other_Count,8,Original Violations
2015,EXP/FAIL DISP DL,Other_Count,6,Original Violations
2015,EXP/FAIL DISP TAG,Other_Count,11,Original Violations
2015,NO PROOF OF INSUR.,Other_Count,10,Original Violations
2015,BICYCLE/PED,Other_Count,4,Original Violations
2015,OTHER,Other_Count,8,Original Violations
2016,DUI,Other_Count,121,Original Violations
2016,RECKLESS DR,Other_Count,324,Original Violations
2016,LV SCENE ACC,Other_Count,58,Original Violations
2016,FLEEING,Other_Count,65,Original Violations
2016,RACING ON HWY,Other_Count,0,Original Violations
2016,NO/IMP/EXP DL,Other_Count,75,Original Violations
2016,DR/DL/SUS/RV,Other_Count,146,Original Violations
2016,VIO/DL/REST,Other_Count,0,Original Violations
2016,UNL/USE/DL,Other_Count,18,Original Violations
2016,NO/IMP/EXP TAG,Other_Count,15,Original Violations
2016,OTHER CRIME,Other_Count,2227,Original Violations
2016,SPD POST ZONE,Other_Count,26,Original Violations
2016,SPD /TO F/COND,Other_Count,5,Original Violations
2016,CARELESS DR,Other_Count,32,Original Violations
2016,UNK DR/DL/SUS/RV,Other_Count,8,Original Violations
2016,FL/YLD/R-O-W,Other_Count,4,Original Violations
2016,R/STOP SIGN,Other_Count,2,Original Violations
2016,RED LIGHT CAMERA,Other_Count,1,Original Violations
2016,RAN RED LIGHT,Other_Count,5,Original Violations
2016,TR/CNTL/DEV,Other_Count,12,Original Violations
2016,IMP TURN,Other_Count,1,Original Violations
2016,F/T/S SCHOOL BUS,Other_Count,1,Original Violations
2016,IMP PASSING,Other_Count,4,Original Violations
2016,FOLLOW/CLOSE,Other_Count,2,Original Violations
2016,W/SIDE OF RD,Other_Count,0,Original Violations
2016,IMP LANE CHG,Other_Count,1,Original Violations
2016,IMP BACKING,Other_Count,0,Original Violations
2016,TEXT/DRIVING(M),Other_Count,0,Original Violations
2016,DR/W-O/LIGHT,Other_Count,1,Original Violations
2016,FAIL/DIM/LIGHTS,Other_Count,2,Original Violations
2016,CHILD RESTRAINT,Other_Count,1,Original Violations
2016,TOLL VIOLATIONS,Other_Count,0,Original Violations
2016,OTHER MOV,Other_Count,24,Original Violations
2016,LOAD/LEAK/DP,Other_Count,0,Original Violations
2016,IMP PARKING,Other_Count,1,Original Violations
2016,NO HELMET,Other_Count,0,Original Violations
2016,DEF/UNSAFE EQUIP,Other_Count,4,Original Violations
2016,SEAT BELT VIOL,Other_Count,4,Original Violations
2016,EXP/FAIL DISP DL,Other_Count,4,Original Violations
2016,EXP/FAIL DISP TAG,Other_Count,26,Original Violations
2016,NO PROOF OF INSUR.,Other_Count,8,Original Violations
2016,TEXTING/DRIVING,Other_Count,0,Original Violations
2016,BICYCLE/PED,Other_Count,0,Original Violations
2016,OTHER,Other_Count,9,Original Violations
2017,DUI,Other_Count,72,Original Violations
2017,RECKLESS DR,Other_Count,673,Original Violations
2017,LV SCENE ACC,Other_Count,52,Original Violations
2017,FLEEING,Other_Count,57,Original Violations
2017,RACING ON HWY,Other_Count,0,Original Violations
2017,NO/IMP/EXP DL,Other_Count,69,Original Violations
2017,DR/DL/SUS/RV,Other_Count,84,Original Violations
2017,VIO/DL/REST,Other_Count,0,Original Violations
2017,UNL/USE/DL,Other_Count,22,Original Violations
2017,NO/IMP/EXP TAG,Other_Count,14,Original Violations
2017,OTHER CRIME,Other_Count,1600,Original Violations
2017,SPD POST ZONE,Other_Count,29,Original Violations
2017,SPD /TO F/COND,Other_Count,7,Original Violations
2017,CARELESS DR,Other_Count,24,Original Violations
2017,UNK DR/DL/SUS/RV,Other_Count,17,Original Violations
2017,FL/YLD/R-O-W,Other_Count,6,Original Violations
2017,R/STOP SIGN,Other_Count,8,Original Violations
2017,RED LIGHT CAMERA,Other_Count,2,Original Violations
2017,RAN RED LIGHT,Other_Count,8,Original Violations
2017,TR/CNTL/DEV,Other_Count,7,Original Violations
2017,IMP TURN,Other_Count,0,Original Violations
2017,F/T/S SCHOOL BUS,Other_Count,0,Original Violations
2017,IMP PASSING,Other_Count,3,Original Violations
2017,FOLLOW/CLOSE,Other_Count,2,Original Violations
2017,W/SIDE OF RD,Other_Count,1,Original Violations
2017,IMP LANE CHG,Other_Count,3,Original Violations
2017,IMP BACKING,Other_Count,1,Original Violations
2017,DR/W-O/LIGHT,Other_Count,4,Original Violations
2017,FAIL/DIM/LIGHTS,Other_Count,0,Original Violations
2017,CHILD RESTRAINT,Other_Count,0,Original Violations
2017,OTHER MOV,Other_Count,24,Original Violations
2017,LOAD/LEAK/DP,Other_Count,0,Original Violations
2017,IMP PARKING,Other_Count,1,Original Violations
2017,NO HELMET,Other_Count,1,Original Violations
2017,DEF/UNSAFE EQUIP,Other_Count,8,Original Violations
2017,SEAT BELT VIOL,Other_Count,8,Original Violations
2017,EXP/FAIL DISP DL,Other_Count,11,Original Violations
2017,EXP/FAIL DISP TAG,Other_Count,26,Original Violations
2017,NO PROOF OF INSUR.,Other_Count,15,Original Violations
2017,TEXTING/DRIVING,Other_Count,0,Original Violations
2017,BICYCLE/PED,Other_Count,1,Original Violations
2017,OTHER,Other_Count,15,Original Violations
2018,DUI,Other_Count,110,Original Violations
2018,RECKLESS DR,Other_Count,755,Original Violations
2018,LV SCENE ACC,Other_Count,57,Original Violations
2018,FLEEING,Other_Count,66,Original Violations
2018,RACING ON HWY,Other_Count,0,Original Violations
2018,NO/IMP/EXP DL,Other_Count,72,Original Violations
2018,DR/DL/SUS/RV,Other_Count,124,Original Violations
2018,VIO/DL/REST,Other_Count,0,Original Violations
2018,UNL/USE/DL,Other_Count,15,Original Violations
2018,NO/IMP/EXP TAG,Other_Count,32,Original Violations
2018,OTHER CRIME,Other_Count,1295,Original Violations
2018,SPD POST ZONE,Other_Count,23,Original Violations
2018,SPD /TO F/COND,Other_Count,9,Original Violations
2018,CARELESS DR,Other_Count,45,Original Violations
